REGION,EMISSION,YEAR,VALUE
REGION1,DESO,2056,1506.4
REGION1,DESO,2057,1506.4
REGION1,DESO,2058,1506.4
REGION1,DESO,2059,1506.4
REGION1,DESO,2060,1506.4
REGION1,DEWI,2015,43.2
REGION1,DEWI,2016,43.2
REGION1,DEWI,2017,43.2
REGION1,DEWI,2018,43.2
REGION1,DEWI,2019,43.2
REGION1,DEWI,2020,43.2
REGION1,DEWI,2021,43.2
REGION1,DEWI,2022,43.2
REGION1,DEWI,2023,47.1
REGION1,DEWI,2024,50.9
REGION1,DEWI,2025,54.8
REGION1,DEWI,2026,58.7
REGION1,DEWI,2027,62.6
REGION1,DEWI,2028,66.4
REGION1,DEWI,2029,70.3
REGION1,DEWI,2030,74.2
REGION1,DEWI,2031,78.1
REGION1,DEWI,2032,82
REGION1,DEWI,2033,85.9
REGION1,DEWI,2034,89.7
REGION1,DEWI,2035,93.6
REGION1,DEWI,2036,97.5
REGION1,DEWI,2037,101.4
REGION1,DEWI,2038,105.3
REGION1,DEWI,2039,109.2
REGION1,DEWI,2040,113.1
REGION1,DEWI,2041,116.9
REGION1,DEWI,2042,120.8
REGION1,DEWI,2043,124.7
REGION1,DEWI,2044,128.6
REGION1,DEWI,2045,132.4
REGION1,DEWI,2046,136.3
REGION1,DEWI,2047,140.2
REGION1,DEWI,2048,144.1
REGION1,DEWI,2049,147.9
REGION1,DEWI,2050,151.8
REGION1,DEWI,2051,151.8
REGION1,DEWI,2052,151.8
REGION1,DEWI,2053,151.8
REGION1,DEWI,2054,151.8
REGION1,DEWI,2055,151.8
REGION1,DEWI,2056,151.8
REGION1,DEWI,2057,151.8
REGION1,DEWI,2058,151.8
REGION1,DEWI,2059,151.8
REGION1,DEWI,2060,151.8
REGION1,DKHO,2015,0.08
REGION1,DKHO,2016,0.08
REGION1,DKHO,2017,0.08
REGION1,DKHO,2018,0.08
REGION1,DKHO,2019,0.08
REGION1,DKHO,2020,0.08
REGION1,DKHO,2021,0.08
REGION1,DKHO,2022,0.08
REGION1,DKHO,2023,0.08
REGION1,DKHO,2024,0.08
REGION1,DKHO,2025,0.08
REGION1,DKHO,2026,0.08
REGION1,DKHO,2027,0.08
REGION1,DKHO,2028,0.08
REGION1,DKHO,2029,0.08
REGION1,DKHO,2030,0.08
REGION1,DKHO,2031,0.08
REGION1,DKHO,2032,0.08
REGION1,DKHO,2033,0.08
REGION1,DKHO,2034,0.08
REGION1,DKHO,2035,0.08
REGION1,DKHO,2036,0.08
REGION1,DKHO,2037,0.08
REGION1,DKHO,2038,0.08
REGION1,DKHO,2039,0.08
REGION1,DKHO,2040,0.08
REGION1,DKHO,2041,0.08
REGION1,DKHO,2042,0.08
REGION1,DKHO,2043,0.08
REGION1,DKHO,2044,0.08
REGION1,DKHO,2045,0.08
REGION1,DKHO,2046,0.08
REGION1,DKHO,2047,0.08
REGION1,DKHO,2048,0.08
REGION1,DKHO,2049,0.08
REGION1,DKHO,2050,0.08
REGION1,DKHO,2051,0.08
REGION1,DKHO,2052,0.08
REGION1,DKHO,2053,0.08
REGION1,DKHO,2054,0.08
REGION1,DKHO,2055,0.08
REGION1,DKHO,2056,0.08
REGION1,DKHO,2057,0.08
REGION1,DKHO,2058,0.08
REGION1,DKHO,2059,0.08
REGION1,DKHO,2060,0.08
REGION1,DKWI,2015,31.7
REGION1,DKWI,2016,31.7
REGION1,DKWI,2017,31.7
REGION1,DKWI,2018,31.7
REGION1,DKWI,2019,31.7
REGION1,DKWI,2020,31.7
REGION1,DKWI,2021,31.7
REGION1,DKWI,2022,31.7
REGION1,DKWI,2023,34.6
REGION1,DKWI,2024,37.4
REGION1,DKWI,2025,40.2
REGION1,DKWI,2026,43.1
REGION1,DKWI,2027,45.9
REGION1,DKWI,2028,48.8
REGION1,DKWI,2029,51.6
REGION1,DKWI,2030,54.5
REGION1,DKWI,2031,57.3
REGION1,DKWI,2032,60.2
REGION1,DKWI,2033,63
REGION1,DKWI,2034,65.9
REGION1,DKWI,2035,68.7
REGION1,DKWI,2036,71.6
REGION1,DKWI,2037,74.4
REGION1,DKWI,2038,77.3
REGION1,DKWI,2039,80.2
REGION1,DKWI,2040,83
REGION1,DKWI,2041,85.8
REGION1,DKWI,2042,88.7
REGION1,DKWI,2043,91.5
REGION1,DKWI,2044,94.4
REGION1,DKWI,2045,97.2
REGION1,DKWI,2046,100.1
REGION1,DKWI,2047,102.9
REGION1,DKWI,2048,105.8
REGION1,DKWI,2049,108.6
REGION1,DKWI,2050,111.4
REGION1,DKWI,2051,111.4
REGION1,DKWI,2052,111.4
REGION1,DKWI,2053,111.4
REGION1,DKWI,2054,111.4
REGION1,DKWI,2055,111.4
REGION1,DKWI,2056,111.4
REGION1,DKWI,2057,111.4
REGION1,DKWI,2058,111.4
REGION1,DKWI,2059,111.4
REGION1,DKWI,2060,111.4
REGION1,EEHO,2015,0.13
REGION1,EEHO,2016,0.13
REGION1,EEHO,2017,0.13
REGION1,EEHO,2018,0.13
REGION1,EEHO,2019,0.13
REGION1,EEHO,2020,0.13
REGION1,EEHO,2021,0.13
REGION1,EEHO,2022,0.13
REGION1,EEHO,2023,0.13
REGION1,EEHO,2024,0.13
REGION1,EEHO,2025,0.13
REGION1,EEHO,2026,0.13
REGION1,EEHO,2027,0.13
REGION1,EEHO,2028,0.13
REGION1,EEHO,2029,0.13
REGION1,EEHO,2030,0.13
REGION1,EEHO,2031,0.16
REGION1,EEHO,2032,0.19
REGION1,EEHO,2033,0.23
REGION1,EEHO,2034,0.26
REGION1,EEHO,2035,0.29
REGION1,EEHO,2036,0.3
REGION1,EEHO,2037,0.31
REGION1,EEHO,2038,0.32
REGION1,EEHO,2039,0.33
REGION1,EEHO,2040,0.33
REGION1,EEHO,2041,0.33
REGION1,EEHO,2042,0.33
REGION1,EEHO,2043,0.33
REGION1,EEHO,2044,0.33
REGION1,EEHO,2045,0.33
REGION1,EEHO,2046,0.33
REGION1,EEHO,2047,0.32
REGION1,EEHO,2048,0.31
REGION1,EEHO,2049,0.3
REGION1,EEHO,2050,0.29
REGION1,EEHO,2051,0.29
REGION1,EEHO,2052,0.28
REGION1,EEHO,2053,0.28
REGION1,EEHO,2054,0.27
REGION1,EEHO,2055,0.26
REGION1,EEHO,2056,0.26
REGION1,EEHO,2057,0.25
REGION1,EEHO,2058,0.25
REGION1,EEHO,2059,0.24
REGION1,EEHO,2060,0.24
REGION1,EEWI,2015,11.7
REGION1,EEWI,2016,11.7
REGION1,EEWI,2017,11.7
REGION1,EEWI,2018,11.7
REGION1,EEWI,2019,11.7
REGION1,EEWI,2020,11.7
REGION1,EEWI,2021,11.7
REGION1,EEWI,2022,11.7
REGION1,EEWI,2023,12.7
REGION1,EEWI,2024,13.8
REGION1,EEWI,2025,14.8
REGION1,EEWI,2026,15.9
REGION1,EEWI,2027,16.9
REGION1,EEWI,2028,17.9
REGION1,EEWI,2029,19
REGION1,EEWI,2030,20
REGION1,EEWI,2031,21.1
REGION1,EEWI,2032,22.1
REGION1,EEWI,2033,23.2
REGION1,EEWI,2034,24.2
REGION1,EEWI,2035,25.3
REGION1,EEWI,2036,26.3
REGION1,EEWI,2037,27.4
REGION1,EEWI,2038,28.4
REGION1,EEWI,2039,29.5
REGION1,EEWI,2040,30.5
REGION1,EEWI,2041,31.6
REGION1,EEWI,2042,32.6
REGION1,EEWI,2043,33.7
REGION1,EEWI,2044,34.7
REGION1,EEWI,2045,35.8
REGION1,EEWI,2046,36.8
REGION1,EEWI,2047,37.9
REGION1,EEWI,2048,38.9
REGION1,EEWI,2049,39.9
REGION1,EEWI,2050,41
REGION1,EEWI,2051,41
REGION1,EEWI,2052,41
REGION1,EEWI,2053,41
REGION1,EEWI,2054,41
REGION1,EEWI,2055,41
REGION1,EEWI,2056,41
REGION1,EEWI,2057,41
REGION1,EEWI,2058,41
REGION1,EEWI,2059,41
REGION1,EEWI,2060,41
REGION1,ESHO,2015,119.45
REGION1,ESHO,2016,119.52
REGION1,ESHO,2017,119.6
REGION1,ESHO,2018,119.68
REGION1,ESHO,2019,119.75
REGION1,ESHO,2020,119.83
REGION1,ESHO,2021,119.94
REGION1,ESHO,2022,120.06
REGION1,ESHO,2023,120.18
REGION1,ESHO,2024,120.3
REGION1,ESHO,2025,120.41
REGION1,ESHO,2026,120.45
REGION1,ESHO,2027,120.5
REGION1,ESHO,2028,120.54
REGION1,ESHO,2029,120.58
REGION1,ESHO,2030,120.62
REGION1,ESHO,2031,120.65
REGION1,ESHO,2032,120.67
REGION1,ESHO,2033,120.7
REGION1,ESHO,2034,120.72
REGION1,ESHO,2035,120.75
REGION1,ESHO,2036,120.73
REGION1,ESHO,2037,120.71
REGION1,ESHO,2038,120.7
REGION1,ESHO,2039,120.68
REGION1,ESHO,2040,120.66
REGION1,ESHO,2041,121.43
REGION1,ESHO,2042,122.19
REGION1,ESHO,2043,122.95
REGION1,ESHO,2044,123.71
REGION1,ESHO,2045,124.47
REGION1,ESHO,2046,124.66
REGION1,ESHO,2047,124.84
REGION1,ESHO,2048,125.03
REGION1,ESHO,2049,125.21
REGION1,ESHO,2050,125.39
REGION1,ESHO,2051,125.52
REGION1,ESHO,2052,125.65
REGION1,ESHO,2053,125.77
REGION1,ESHO,2054,125.9
REGION1,ESHO,2055,126.02
REGION1,ESHO,2056,126.15
REGION1,ESHO,2057,126.28
REGION1,ESHO,2058,126.4
REGION1,ESHO,2059,126.53
REGION1,ESHO,2060,126.65
REGION1,ESSO,2015,29.8
REGION1,ESSO,2016,29
REGION1,ESSO,2017,30.7
REGION1,ESSO,2018,28.4
REGION1,ESSO,2019,33.9
REGION1,ESSO,2020,56.4
REGION1,ESSO,2021,78.9
REGION1,ESSO,2022,98.5
REGION1,ESSO,2023,121.9
REGION1,ESSO,2024,144
REGION1,ESSO,2025,165
REGION1,ESSO,2026,185
REGION1,ESSO,2027,203.6
REGION1,ESSO,2028,221.1
REGION1,ESSO,2029,237.6
REGION1,ESSO,2030,252.7
REGION1,ESSO,2031,274.1
REGION1,ESSO,2032,295.5
REGION1,ESSO,2033,316.8
REGION1,ESSO,2034,338.1
REGION1,ESSO,2035,359.4
REGION1,ESSO,2036,380.7
REGION1,ESSO,2037,401.9
REGION1,ESSO,2038,423.2
REGION1,ESSO,2039,444.4
REGION1,ESSO,2040,465.6
REGION1,ESSO,2041,486.3
REGION1,ESSO,2042,506.8
REGION1,ESSO,2043,527.3
REGION1,ESSO,2044,547.9
REGION1,ESSO,2045,568.2
REGION1,ESSO,2046,588.5
REGION1,ESSO,2047,608.9
REGION1,ESSO,2048,629
REGION1,ESSO,2049,649.2
REGION1,ESSO,2050,669.3
REGION1,ESSO,2051,669.3
REGION1,ESSO,2052,669.3
REGION1,ESSO,2053,669.3
REGION1,ESSO,2054,669.3
REGION1,ESSO,2055,669.3
REGION1,ESSO,2056,669.3
REGION1,ESSO,2057,669.3
REGION1,ESSO,2058,669.3
REGION1,ESSO,2059,669.3
REGION1,ESSO,2060,669.3
REGION1,ESWI,2015,282
REGION1,ESWI,2016,282
REGION1,ESWI,2017,282
REGION1,ESWI,2018,281.9
REGION1,ESWI,2019,281.9
REGION1,ESWI,2020,281.9
REGION1,ESWI,2021,281.9
REGION1,ESWI,2022,281.9
REGION1,ESWI,2023,307.2
REGION1,ESWI,2024,332.5
REGION1,ESWI,2025,357.8
REGION1,ESWI,2026,383.1
REGION1,ESWI,2027,408.4
REGION1,ESWI,2028,433.7
REGION1,ESWI,2029,459
REGION1,ESWI,2030,484.3
REGION1,ESWI,2031,509.7
REGION1,ESWI,2032,535.1
REGION1,ESWI,2033,560.4
REGION1,ESWI,2034,585.8
REGION1,ESWI,2035,611.2
REGION1,ESWI,2036,636.5
REGION1,ESWI,2037,661.9
REGION1,ESWI,2038,687.2
REGION1,ESWI,2039,712.6
REGION1,ESWI,2040,738
REGION1,ESWI,2041,763.3
REGION1,ESWI,2042,788.6
REGION1,ESWI,2043,813.9
REGION1,ESWI,2044,839.2
REGION1,ESWI,2045,864.5
REGION1,ESWI,2046,889.7
REGION1,ESWI,2047,915
REGION1,ESWI,2048,940.3
REGION1,ESWI,2049,965.6
REGION1,ESWI,2050,990.9
REGION1,ESWI,2051,990.9
REGION1,ESWI,2052,990.8
REGION1,ESWI,2053,990.8
REGION1,ESWI,2054,990.8
REGION1,ESWI,2055,990.8
REGION1,ESWI,2056,990.8
REGION1,ESWI,2057,990.8
REGION1,ESWI,2058,990.7
REGION1,ESWI,2059,990.7
REGION1,ESWI,2060,990.7
REGION1,FIHO,2015,56.52
REGION1,FIHO,2016,55.39
REGION1,FIHO,2017,54.26
REGION1,FIHO,2018,53.13
REGION1,FIHO,2019,52
REGION1,FIHO,2020,50.87
REGION1,FIHO,2021,51.31
REGION1,FIHO,2022,51.74
REGION1,FIHO,2023,52.18
REGION1,FIHO,2024,52.61
REGION1,FIHO,2025,53.05
REGION1,FIHO,2026,53.33
REGION1,FIHO,2027,53.62
REGION1,FIHO,2028,53.9
REGION1,FIHO,2029,54.19
REGION1,FIHO,2030,54.47
REGION1,FIHO,2031,54.82
REGION1,FIHO,2032,55.17
REGION1,FIHO,2033,55.53
REGION1,FIHO,2034,55.88
REGION1,FIHO,2035,56.23
REGION1,FIHO,2036,56.3
REGION1,FIHO,2037,56.36
REGION1,FIHO,2038,56.43
REGION1,FIHO,2039,56.5
REGION1,FIHO,2040,56.56
REGION1,FIHO,2041,56.56
REGION1,FIHO,2042,56.56
REGION1,FIHO,2043,56.56
REGION1,FIHO,2044,56.56
REGION1,FIHO,2045,56.56
REGION1,FIHO,2046,57.06
REGION1,FIHO,2047,57.55
REGION1,FIHO,2048,58.05
REGION1,FIHO,2049,58.54
REGION1,FIHO,2050,59.03
REGION1,FIHO,2051,59.33
REGION1,FIHO,2052,59.63
REGION1,FIHO,2053,59.92
REGION1,FIHO,2054,60.22
REGION1,FIHO,2055,60.52
REGION1,FIHO,2056,60.83
REGION1,FIHO,2057,61.13
REGION1,FIHO,2058,61.44
REGION1,FIHO,2059,61.74
REGION1,FIHO,2060,62.05
REGION1,FIWI,2015,13.1
REGION1,FIWI,2016,13.1
REGION1,FIWI,2017,13.1
REGION1,FIWI,2018,13.1
REGION1,FIWI,2019,13.1
REGION1,FIWI,2020,13.1
REGION1,FIWI,2021,13.1
REGION1,FIWI,2022,13.1
REGION1,FIWI,2023,14.3
REGION1,FIWI,2024,15.5
REGION1,FIWI,2025,16.7
REGION1,FIWI,2026,17.8
REGION1,FIWI,2027,19
REGION1,FIWI,2028,20.2
REGION1,FIWI,2029,21.4
REGION1,FIWI,2030,22.5
REGION1,FIWI,2031,23.7
REGION1,FIWI,2032,24.9
REGION1,FIWI,2033,26.1
REGION1,FIWI,2034,27.3
REGION1,FIWI,2035,28.4
REGION1,FIWI,2036,29.6
REGION1,FIWI,2037,30.8
REGION1,FIWI,2038,32
REGION1,FIWI,2039,33.2
REGION1,FIWI,2040,34.3
REGION1,FIWI,2041,35.5
REGION1,FIWI,2042,36.7
REGION1,FIWI,2043,37.9
REGION1,FIWI,2044,39.1
REGION1,FIWI,2045,40.2
REGION1,FIWI,2046,41.4
REGION1,FIWI,2047,42.6
REGION1,FIWI,2048,43.8
REGION1,FIWI,2049,44.9
REGION1,FIWI,2050,46.1
REGION1,FIWI,2051,46.1
REGION1,FIWI,2052,46.1
REGION1,FIWI,2053,46.1
REGION1,FIWI,2054,46.1
REGION1,FIWI,2055,46.1
REGION1,FIWI,2056,46.1
REGION1,FIWI,2057,46.1
REGION1,FIWI,2058,46.1
REGION1,FIWI,2059,46.1
REGION1,FIWI,2060,46.1
REGION1,FRHO,2015,229.27
REGION1,FRHO,2016,231.59
REGION1,FRHO,2017,233.91
REGION1,FRHO,2018,236.23
REGION1,FRHO,2019,238.55
REGION1,FRHO,2020,240.87
REGION1,FRHO,2021,238.87
REGION1,FRHO,2022,236.88
REGION1,FRHO,2023,234.89
REGION1,FRHO,2024,232.89
REGION1,FRHO,2025,230.9
REGION1,FRHO,2026,230.91
REGION1,FRHO,2027,230.92
REGION1,FRHO,2028,230.93
REGION1,FRHO,2029,230.94
REGION1,FRHO,2030,230.94
REGION1,FRHO,2031,231.94
REGION1,FRHO,2032,232.94
REGION1,FRHO,2033,233.93
REGION1,FRHO,2034,234.93
REGION1,FRHO,2035,235.93
REGION1,FRHO,2036,238.79
REGION1,FRHO,2037,241.65
REGION1,FRHO,2038,244.52
REGION1,FRHO,2039,247.38
REGION1,FRHO,2040,250.25
REGION1,FRHO,2041,253.18
REGION1,FRHO,2042,256.11
REGION1,FRHO,2043,259.04
REGION1,FRHO,2044,261.97
REGION1,FRHO,2045,264.9
REGION1,FRHO,2046,267.96
REGION1,FRHO,2047,271.01
REGION1,FRHO,2048,274.07
REGION1,FRHO,2049,277.12
REGION1,FRHO,2050,280.18
REGION1,FRHO,2051,282.98
REGION1,FRHO,2052,285.81
REGION1,FRHO,2053,288.67
REGION1,FRHO,2054,291.56
REGION1,FRHO,2055,294.47
REGION1,FRHO,2056,297.42
REGION1,FRHO,2057,300.39
REGION1,FRHO,2058,303.4
REGION1,FRHO,2059,306.43
REGION1,FRHO,2060,309.49
REGION1,FRSO,2015,27.9
REGION1,FRSO,2016,31.2
REGION1,FRSO,2017,34.5
REGION1,FRSO,2018,39.3
REGION1,FRSO,2019,44.4
REGION1,FRSO,2020,48.5
REGION1,FRSO,2021,56.6
REGION1,FRSO,2022,70.7
REGION1,FRSO,2023,87.5
REGION1,FRSO,2024,103.4
REGION1,FRSO,2025,118.4
REGION1,FRSO,2026,132.7
REGION1,FRSO,2027,146.2
REGION1,FRSO,2028,158.8
REGION1,FRSO,2029,170.4
REGION1,FRSO,2030,181.4
REGION1,FRSO,2031,196.7
REGION1,FRSO,2032,212.1
REGION1,FRSO,2033,227.3
REGION1,FRSO,2034,242.6
REGION1,FRSO,2035,257.9
REGION1,FRSO,2036,273.2
REGION1,FRSO,2037,288.4
REGION1,FRSO,2038,303.7
REGION1,FRSO,2039,318.9
REGION1,FRSO,2040,334.1
REGION1,FRSO,2041,349
REGION1,FRSO,2042,363.7
REGION1,FRSO,2043,378.4
REGION1,FRSO,2044,393.2
REGION1,FRSO,2045,407.8
REGION1,FRSO,2046,422.3
REGION1,FRSO,2047,436.9
REGION1,FRSO,2048,451.4
REGION1,FRSO,2049,465.9
REGION1,FRSO,2050,480.3
REGION1,FRSO,2051,480.3
REGION1,FRSO,2052,480.3
REGION1,FRSO,2053,480.3
REGION1,FRSO,2054,480.3
REGION1,FRSO,2055,480.3
REGION1,FRSO,2056,480.3
REGION1,FRSO,2057,480.3
REGION1,FRSO,2058,480.3
REGION1,FRSO,2059,480.3
REGION1,FRSO,2060,480.3
REGION1,FRWI,2015,353.4
REGION1,FRWI,2016,353.4
REGION1,FRWI,2017,353.4
REGION1,FRWI,2018,353.4
REGION1,FRWI,2019,353.4
REGION1,FRWI,2020,353.4
REGION1,FRWI,2021,353.4
REGION1,FRWI,2022,353.4
REGION1,FRWI,2023,385.1
REGION1,FRWI,2024,416.8
REGION1,FRWI,2025,448.5
REGION1,FRWI,2026,480.2
REGION1,FRWI,2027,511.9
REGION1,FRWI,2028,543.6
REGION1,FRWI,2029,575.3
REGION1,FRWI,2030,607
REGION1,FRWI,2031,638.8
REGION1,FRWI,2032,670.6
REGION1,FRWI,2033,702.4
REGION1,FRWI,2034,734.2
REGION1,FRWI,2035,766
REGION1,FRWI,2036,797.8
REGION1,FRWI,2037,829.6
REGION1,FRWI,2038,861.4
REGION1,FRWI,2039,893.2
REGION1,FRWI,2040,925
REGION1,FRWI,2041,956.7
REGION1,FRWI,2042,988.4
REGION1,FRWI,2043,1020.1
REGION1,FRWI,2044,1051.8
REGION1,FRWI,2045,1083.5
REGION1,FRWI,2046,1115.2
REGION1,FRWI,2047,1146.9
REGION1,FRWI,2048,1178.6
REGION1,FRWI,2049,1210.3
REGION1,FRWI,2050,1242
REGION1,FRWI,2051,1241.9
REGION1,FRWI,2052,1241.9
REGION1,FRWI,2053,1241.9
REGION1,FRWI,2054,1241.9
REGION1,FRWI,2055,1241.9
REGION1,FRWI,2056,1241.8
REGION1,FRWI,2057,1241.8
REGION1,FRWI,2058,1241.8
REGION1,FRWI,2059,1241.8
REGION1,FRWI,2060,1241.8
REGION1,GRHY,2015,21.19
REGION1,GRHY,2016,21.2
REGION1,GRHY,2017,21.22
REGION1,GRHY,2018,21.24
REGION1,GRHY,2019,21.25
REGION1,GRHY,2020,21.27
REGION1,GRHY,2021,21.01
REGION1,GRHY,2022,20.75
REGION1,GRHY,2023,20.49
REGION1,GRHY,2024,20.23
REGION1,GRHY,2025,19.97
REGION1,GRHY,2026,20
REGION1,GRHY,2027,20.02
REGION1,GRHY,2028,20.05
REGION1,GRHY,2029,20.07
REGION1,GRHY,2030,20.1
REGION1,GRHY,2031,20.13
REGION1,GRHY,2032,20.16
REGION1,GRHY,2033,20.2
REGION1,GRHY,2034,20.23
REGION1,GRHY,2035,20.26
REGION1,GRHY,2036,20.26
REGION1,GRHY,2037,20.25
REGION1,GRHY,2038,20.24
REGION1,GRHY,2039,20.23
REGION1,GRHY,2040,20.22
REGION1,GRHY,2041,20.21
REGION1,GRHY,2042,20.21
REGION1,GRHY,2043,20.2
REGION1,GRHY,2044,20.19
REGION1,GRHY,2045,20.18
REGION1,GRHY,2046,20.18
REGION1,GRHY,2047,20.18
REGION1,GRHY,2048,20.18
REGION1,GRHY,2049,20.18
REGION1,GRHY,2050,20.18
REGION1,GRHY,2051,20.18
REGION1,GRHY,2052,20.18
REGION1,GRHY,2053,20.18
REGION1,GRHY,2054,20.18
REGION1,GRHY,2055,20.18
REGION1,GRHY,2056,20.18
REGION1,GRHY,2057,20.18
REGION1,GRHY,2058,20.18
REGION1,GRHY,2059,20.18
REGION1,GRHY,2060,20.18
REGION1,GRSO,2015,14
REGION1,GRSO,2016,14.1
REGION1,GRSO,2017,14.4
REGION1,GRSO,2018,13.6
REGION1,GRSO,2019,15.9
REGION1,GRSO,2020,16
REGION1,GRSO,2021,18.9
REGION1,GRSO,2022,23.6
REGION1,GRSO,2023,29.2
REGION1,GRSO,2024,34.5
REGION1,GRSO,2025,39.5
REGION1,GRSO,2026,44.3
REGION1,GRSO,2027,48.8
REGION1,GRSO,2028,52.9
REGION1,GRSO,2029,56.9
REGION1,GRSO,2030,60.5
REGION1,GRSO,2031,65.6
REGION1,GRSO,2032,70.8
REGION1,GRSO,2033,75.9
REGION1,GRSO,2034,81
REGION1,GRSO,2035,86.1
REGION1,GRSO,2036,91.2
REGION1,GRSO,2037,96.3
REGION1,GRSO,2038,101.4
REGION1,GRSO,2039,106.4
REGION1,GRSO,2040,111.6
REGION1,GRSO,2041,116.5
REGION1,GRSO,2042,121.4
REGION1,GRSO,2043,126.3
REGION1,GRSO,2044,131.2
REGION1,GRSO,2045,136.1
REGION1,GRSO,2046,141
REGION1,GRSO,2047,145.8
REGION1,GRSO,2048,150.7
REGION1,GRSO,2049,155.5
REGION1,GRSO,2050,160.3
REGION1,GRSO,2051,160.3
REGION1,GRSO,2052,160.3
REGION1,GRSO,2053,160.3
REGION1,GRSO,2054,160.3
REGION1,GRSO,2055,160.3
REGION1,GRSO,2056,160.3
REGION1,GRSO,2057,160.3
REGION1,GRSO,2058,160.3
REGION1,GRSO,2059,160.3
REGION1,GRSO,2060,160.3
REGION1,GRWI,2015,76.9
REGION1,GRWI,2016,76.9
REGION1,GRWI,2017,76.9
REGION1,GRWI,2018,76.9
REGION1,GRWI,2019,76.9
REGION1,GRWI,2020,76.9
REGION1,GRWI,2021,76.9
REGION1,GRWI,2022,76.9
REGION1,GRWI,2023,83.8
REGION1,GRWI,2024,90.7
REGION1,GRWI,2025,97.6
REGION1,GRWI,2026,104.5
REGION1,GRWI,2027,111.4
REGION1,GRWI,2028,118.3
REGION1,GRWI,2029,125.2
REGION1,GRWI,2030,132.1
REGION1,GRWI,2031,139
REGION1,GRWI,2032,146
REGION1,GRWI,2033,152.9
REGION1,GRWI,2034,159.8
REGION1,GRWI,2035,166.7
REGION1,GRWI,2036,173.6
REGION1,GRWI,2037,180.6
REGION1,GRWI,2038,187.5
REGION1,GRWI,2039,194.4
REGION1,GRWI,2040,201.3
REGION1,GRWI,2041,208.2
REGION1,GRWI,2042,215.1
REGION1,GRWI,2043,222
REGION1,GRWI,2044,228.9
REGION1,GRWI,2045,235.8
REGION1,GRWI,2046,242.7
REGION1,GRWI,2047,249.6
REGION1,GRWI,2048,256.5
REGION1,GRWI,2049,263.4
REGION1,GRWI,2050,270.3
REGION1,GRWI,2051,270.3
REGION1,GRWI,2052,270.3
REGION1,GRWI,2053,270.3
REGION1,GRWI,2054,270.3
REGION1,GRWI,2055,270.3
REGION1,GRWI,2056,270.3
REGION1,GRWI,2057,270.3
REGION1,GRWI,2058,270.3
REGION1,GRWI,2059,270.3
REGION1,GRWI,2060,270.3
REGION1,HRHY,2015,22.32
REGION1,HRHY,2016,22.41
REGION1,HRHY,2017,22.5
REGION1,HRHY,2018,22.59
REGION1,HRHY,2019,22.68
REGION1,HRHY,2020,22.78
REGION1,HRHY,2021,22.82
REGION1,HRHY,2022,22.86
REGION1,HRHY,2023,22.9
REGION1,HRHY,2024,22.94
REGION1,HRHY,2025,22.99
REGION1,HRHY,2026,22.99
REGION1,HRHY,2027,23
REGION1,HRHY,2028,23.01
REGION1,HRHY,2029,23.02
REGION1,HRHY,2030,23.03
REGION1,HRHY,2031,23.03
REGION1,HRHY,2032,23.03
REGION1,HRHY,2033,23.03
REGION1,HRHY,2034,23.03
REGION1,HRHY,2035,23.03
REGION1,HRHY,2036,23.13
REGION1,HRHY,2037,23.23
REGION1,HRHY,2038,23.33
REGION1,HRHY,2039,23.43
REGION1,HRHY,2040,23.53
REGION1,HRHY,2041,23.66
REGION1,HRHY,2042,23.78
REGION1,HRHY,2043,23.91
REGION1,HRHY,2044,24.03
REGION1,HRHY,2045,24.16
REGION1,HRHY,2046,24.19
REGION1,HRHY,2047,24.22
REGION1,HRHY,2048,24.26
REGION1,HRHY,2049,24.29
REGION1,HRHY,2050,24.33
REGION1,HRHY,2051,24.35
REGION1,HRHY,2052,24.38
REGION1,HRHY,2053,24.41
REGION1,HRHY,2054,24.44
REGION1,HRHY,2055,24.47
REGION1,HRHY,2056,24.5
REGION1,HRHY,2057,24.53
REGION1,HRHY,2058,24.56
REGION1,HRHY,2059,24.59
REGION1,HRHY,2060,24.62
REGION1,HRSO,2015,0.2
REGION1,HRSO,2016,0.2
REGION1,HRSO,2017,0.3
REGION1,HRSO,2018,0.3
REGION1,HRSO,2019,0.3
REGION1,HRSO,2020,0.3
REGION1,HRSO,2021,0.5
REGION1,HRSO,2022,0.6
REGION1,HRSO,2023,0.8
REGION1,HRSO,2024,1
REGION1,HRSO,2025,1.1
REGION1,HRSO,2026,1.3
REGION1,HRSO,2027,1.4
REGION1,HRSO,2028,1.5
REGION1,HRSO,2029,1.6
REGION1,HRSO,2030,1.7
REGION1,HRSO,2031,1.9
REGION1,HRSO,2032,2
REGION1,HRSO,2033,2.2
REGION1,HRSO,2034,2.3
REGION1,HRSO,2035,2.4
REGION1,HRSO,2036,2.6
REGION1,HRSO,2037,2.7
REGION1,HRSO,2038,2.9
REGION1,HRSO,2039,3
REGION1,HRSO,2040,3.1
REGION1,HRSO,2041,3.3
REGION1,HRSO,2042,3.4
REGION1,HRSO,2043,3.6
REGION1,HRSO,2044,3.7
REGION1,HRSO,2045,3.9
REGION1,HRSO,2046,4
REGION1,HRSO,2047,4.2
REGION1,HRSO,2048,4.3
REGION1,HRSO,2049,4.4
REGION1,HRSO,2050,4.6
REGION1,HRSO,2051,4.6
REGION1,HRSO,2052,4.6
REGION1,HRSO,2053,4.6
